#D = 0.500000, cgrav = 100.000000, Ts = 0.0001924225500324, At = 0.1963495408469872, yt = 0.4999999814867804 
#A                  h(A)                   I(A)                  c(A)                  phi(A)                  A(phi(A))                  A(h(A))   htrue(A)
0.0539013743506743   0.1594311583238634    0.0348197601799017   0.7528152933437687   2.1382251994922656   0.0539013743504789   0.0539013743506743    0.1594311583238636
0.0545853528288347   0.1608970303216871    0.0355989937108328   0.7566607346388271   2.1477421187363501   0.0545853528285900   0.0545853528288347    0.1608970303216873
0.0552726179005739   0.1623664199521850    0.0363899701515601   0.7605059170240641   2.1572335179658784   0.0552726179002867   0.0552726179005739    0.1623664199521853
0.0559631230505074   0.1638392692063705    0.0371927522597049   0.7643508768069166   2.1666992847771311   0.0559631230501858   0.0559631230505074    0.1638392692063708
0.0566568212516047   0.1653155199386769    0.0380074011979165   0.7681956511060688   2.1761393071086634   0.0566568212512579   0.0566568212516047    0.1653155199386772
0.0573536649726155   0.1667951138692531    0.0388339765068053   0.7720402778633424   2.1855534732438011   0.0573536649722535   0.0573536649726155    0.1667951138692533
0.0580536061855757   0.1682779925862642    0.0396725360782096   0.7758847958557916   2.1949416718131638   0.0580536061852088   0.0580536061855757    0.1682779925862644
0.0587565963733910   0.1697640975481975    0.0405231361288022   0.7797292447080074   2.2043037917971935   0.0587565963730297   0.0587565963733910    0.1697640975481977
0.0594625865374987   0.1712533700861737    0.0413858311740494   0.7835736649046392   2.2136397225287139   0.0594625865371532   0.0594625865374987    0.1712533700861738
0.0601715272056050   0.1727457514062631    0.0422606740025304   0.7874180978031335   2.2229493536954945   0.0601715272052849   0.0601715272056050    0.1727457514062631
0.0608833684394977   0.1742411825918065    0.0431477156506247   0.7912625856466988   2.2322325753428478   0.0608833684392115   0.0608833684394977    0.1742411825918065
0.0615980598429311   0.1757396046057414    0.0440470053775794   0.7951071715774976   2.2414892778762288   0.0615980598426860   0.0615980598429311    0.1757396046057413
0.0623155505695851   0.1772409582929322    0.0449585906409624   0.7989518996500734   2.2507193520638640   0.0623155505693865   0.0623155505695851    0.1772409582929321
0.0630357893310938   0.1787451843825062    0.0458825170725117   0.8027968148450177   2.2599226890393997   0.0630357893309453   0.0630357893310938    0.1787451843825060
0.0637587244051448   0.1802522234901929    0.0468188284543895   0.8066419630828806   2.2690991803045617   0.0637587244050480   0.0637587244051448    0.1802522234901927
0.0644843036436467   0.1817620161206690    0.0477675666958489   0.8104873912383298   2.2782487177318425   0.0644843036436010   0.0644843036436467    0.1817620161206687
0.0652124744809638   0.1832745026699065    0.0487287718103212   0.8143331471545674   2.2873711935672025   0.0652124744809665   0.0652124744809638    0.1832745026699061
0.0659431839422171   0.1847896234275261    0.0497024818929337   0.8181792796580067   2.2964665004327958   0.0659431839422632   0.0659431839422171    0.1847896234275258
0.0666763786516492   0.1863073185791547    0.0506887330984640   0.8220258385732142   2.3055345313297133   0.0666763786517321   0.0666763786516492    0.1863073185791544
0.0674120048410535   0.1878275282087865    0.0516875596197399   0.8258728747381264   2.3145751796407454   0.0674120048411644   0.0674120048410535    0.1878275282087863
0.0681500083582642   0.1893501923011483    0.0526989936664925   0.8297204400195441   2.3235883391331709   0.0681500083583934   0.0681500083582642    0.1893501923011482
0.0688903346757080   0.1908752507440689    0.0537230654446699   0.8335685873289119   2.3325739039615616   0.0688903346758447   0.0688903346757080    0.1908752507440688
0.0696329288990147   0.1924026433308524    0.0547598031362193   0.8374173706383891   2.3415317686706079   0.0696329288991474   0.0696329288990147    0.1924026433308524
0.0703777357756853   0.1939323097626547    0.0558092328793441   0.8412668449972183   2.3504618281979721   0.0703777357758025   0.0703777357756853    0.1939323097626547
0.0711246997038172   0.1954641896508642    0.0568713787492446   0.8451170665483992   2.3593639778771580   0.0711246997039081   0.0711246997038172    0.1954641896508644
0.0718737647408843   0.1969982225194862    0.0579462627393471   0.8489680925456735   2.3682381134404040   0.0718737647409390   0.0718737647408843    0.1969982225194864
0.0726248746125712   0.1985343478075294    0.0590339047430313   0.8528199813708283   2.3770841310216020   0.0726248746125815   0.0726248746125712    0.1985343478075297
0.0733779727216593   0.2000725048713980    0.0601343225358592   0.8566727925513262   2.3859019271592334   0.0733779727216189   0.0733779727216593    0.2000725048713982
0.0741330021569643   0.2016126329872847    0.0612475317583150   0.8605265867782684   2.3946913987993366   0.0741330021568695   0.0741330021569643    0.2016126329872850
0.0748899057023232   0.2031546713535687    0.0623735458990606   0.8643814259246981   2.4034524432984883   0.0748899057021725   0.0748899057023232    0.2031546713535689
0.0756486258456290   0.2046985590932155    0.0635123762787136   0.8682373730642542   2.4121849584268227   0.0756486258454244   0.0756486258456290    0.2046985590932157
0.0764091047879131   0.2062442352561809    0.0646640320341541   0.8720944924901818   2.4208888423710575   0.0764091047876592   0.0764091047879131    0.2062442352561810
0.0771712844524722   0.2077916388218165    0.0658285201033647   0.8759528497347070   2.4295639937375664   0.0771712844521764   0.0771712844524722    0.2077916388218166
0.0779351064940389   0.2093407087012792    0.0670058452108116   0.8798125115887864   2.4382103115554545   0.0779351064937112   0.0779351064940389    0.2093407087012791
0.0787005123079958   0.2108913837399424    0.0681960098533704   0.8836735461222394   2.4468276952796799   0.0787005123076480   0.0787005123079958    0.2108913837399423
0.0794674430396293   0.2124436027198109    0.0693990142868030   0.8875360227042716   2.4554160447941911   0.0794674430392749   0.0794674430396293    0.2124436027198107
0.0802358395934236   0.2139973043619372    0.0706148565127899   0.8914000120243992   2.4639752604150940   0.0802358395930767   0.0802358395934236    0.2139973043619370
0.0810056426423927   0.2155524273288408    0.0718435322665247   0.8952655861137838   2.4725052428938445   0.0810056426420672   0.0810056426423927    0.2155524273288405
0.0817767926374485   0.2171089102269296    0.0730850350048719   0.8991328183669866   2.4810058934204764   0.0817767926371573   0.0817767926374485    0.2171089102269294
0.0825492298168048   0.2186666916089241    0.0743393558950979   0.9030017835641545   2.4894771136268523   0.0825492298165587   0.0825492298168048    0.2186666916089239
0.0833228942154139   0.2202257099762827    0.0756064838041738   0.9068725578936441   2.4979188055899439   0.0833228942152209   0.0833228942154139    0.2202257099762826
0.0840977256744359   0.2217859037816297    0.0768864052886591   0.9107452189750982   2.5063308718351411   0.0840977256743001   0.0840977256744359    0.2217859037816296
0.0848736638507385   0.2233472114311850    0.0781791045851675   0.9146198458829843   2.5147132153395999   0.0848736638506600   0.0848736638507385    0.2233472114311850
0.0856506482264262   0.2249095712871962    0.0794845636014194   0.9184965191706046   2.5230657395356104   0.0856506482264002   0.0856506482264262    0.2249095712871963
0.0864286181183963   0.2264729216703713    0.0808027619078848   0.9223753208945914   2.5313883483139992   0.0864286181184133   0.0864286181183963    0.2264729216703714
0.0872075126879215   0.2280372008623140    0.0821336767300205   0.9262563346398990   2.5396809460275644   0.0872075126879680   0.0872075126879215    0.2280372008623142
0.0879872709502575   0.2296023471079605    0.0834772829411037   0.9301396455453034   2.5479434374945433   0.0879872709503165   0.0879872709502575    0.2296023471079607
0.0887678317842727   0.2311682986180167    0.0848335530556660   0.9340253403294229   2.5561757280021018   0.0887678317843252   0.0887678317842727    0.2311682986180168
0.0895491339421001   0.2327349935713985    0.0862024572235310   0.9379135073172724   2.5643777233098684   0.0895491339421270   0.0895491339421001    0.2327349935713986
0.0903311160588093   0.2343023701176717    0.0875839632244561   0.9418042364673651   2.5725493296534849   0.0903311160587932   0.0903311160588093    0.2343023701176717
0.0911137166620962   0.2358703663794940    0.0889780364633843   0.9456976193993732   2.5806904537481983   0.0911137166620244   0.0911137166620962    0.2358703663794939
0.0918968741819908   0.2374389204550578    0.0903846399663047   0.9495937494223649   2.5888010027924717   0.0918968741818575   0.0918968741819908    0.2374389204550576
0.0926805269605792   0.2390079704205339    0.0918037343767266   0.9534927215636285   2.5968808844716271   0.0926805269603877   0.0926805269605792    0.2390079704205338
0.0934646132617408   0.2405774543325165    0.0932352779527673   0.9573946325981018   2.6049300069615207   0.0934646132615049   0.0934646132617408    0.2405774543325164
0.0942490712808964   0.2421473102304680    0.0946792265648556   0.9612995810784176   2.6129482789322247   0.0942490712806404   0.0942490712808964    0.2421473102304680
0.0950338391547683   0.2437174761391656    0.0961355336940537   0.9652076673655866   2.6209356095517520   0.0950338391545251   0.0950338391547683    0.2437174761391656
0.0958188549711494   0.2452878900711479    0.0976041504309967   0.9691189936603293   2.6288919084897868   0.0958188549709543   0.0958188549711494    0.2452878900711480
0.0966040567786793   0.2468584900291617    0.0990850254754520   0.9730336640350750   2.6368170859214350   0.0966040567785606   0.0966040567786793    0.2468584900291619
0.0973893825966276   0.2484292140086103    0.1005781051364997   0.9769517844666447   2.6447110525309871   0.0973893825965897   0.0973893825966276    0.2484292140086103
0.0981747704246810   0.2500000000000000    0.1020833333333333   0.9808734628696376   2.6525737195157002   0.0981747704246811   0.0981747704246810    0.2500000000000000
0.0989601582527345   0.2515707859913898    0.1036006515966832   0.9847988091305355   2.6604049985944407   0.0989601582524034   0.0989601582527345    0.2515707859913897
0.0997454840706828   0.2531415099708383    0.1051299990708603   0.9887279351425468   2.6682048020029017   0.0997454840716066   0.0997454840706828    0.2531415099708382
0.1005306858782127   0.2547121099288522    0.1066713125164227   0.9926609548412078   2.6759730425034207   0.1005306858795868   0.1005306858782127    0.2547121099288521
0.1013157016945937   0.2562825238608344    0.1082245263134637   0.9965979842407621   2.6837096333879069   0.1013157016953008   0.1013157016945937    0.2562825238608343
0.1021004695684657   0.2578526897695320    0.1097895724655206   1.0005391414713385   2.6914144884818674   0.1021004695678957   0.1021004695684657    0.2578526897695321
0.1028849275876213   0.2594225456674836    0.1113663806041042   1.0044845468169459   2.6990875221485084   0.1028849275858127   0.1028849275876213    0.2594225456674836
0.1036690138887828   0.2609920295794661    0.1129548779938482   1.0084343227543107   2.7067286492928959   0.1036690138862510   0.1036690138887828    0.2609920295794663
0.1044526666673713   0.2625610795449422    0.1145549895382776   1.0123885939925776   2.7143377853661743   0.1044526666648420   0.1044526666673713    0.2625610795449424
0.1052358241872659   0.2641296336205060    0.1161666377861937   1.0163474875138943   2.7219148463698364   0.1052358241854315   0.1052358241872659    0.2641296336205061
0.1060184247905528   0.2656976298823283    0.1177897429386763   1.0203111326149084   2.7294597488600401   0.1060184247899026   0.1060184247905528    0.2656976298823284
0.1068004069072619   0.2672650064286015    0.1194242228566994   1.0242796609491958   2.7369724099519748   0.1068004069079994   0.1068004069072619    0.2672650064286015
0.1075817090650894   0.2688317013819834    0.1210699930693604   1.0282532065706518   2.7444527473242686   0.1075817090671256   0.1075817090650894    0.2688317013819832
0.1083622698991046   0.2703976528920396    0.1227269667827187   1.0322319059778646   2.7519006792234446   0.1083622699021084   0.1083622698991046    0.2703976528920394
0.1091420281614406   0.2719627991376860    0.1243950548892443   1.0362158981595040   2.7593161244684206   0.1091420281649218   0.1091420281614405    0.2719627991376858
0.1099209227309658   0.2735270783296287    0.1260741659778707   1.0402053246407472   2.7666990024550531   0.1099209227343702   0.1099209227309658    0.2735270783296286
0.1106988926229359   0.2750904287128039    0.1277642063446517   1.0442003295307754   2.7740492331607269   0.1106988926257355   0.1106988926229359    0.2750904287128038
0.1114758769986235   0.2766527885688150    0.1294650800040186   1.0482010595713671   2.7813667371489945   0.1114758770003907   0.1114758769986235    0.2766527885688150
0.1122518151749262   0.2782140962183703    0.1311766887006351   1.0522076641866223   2.7886514355742609   0.1122518151753838   0.1122518151749262    0.2782140962183704
0.1130266466339482   0.2797742900237173    0.1328989319218456   1.0562202955338420   2.7959032501865142   0.1130266466329949   0.1130266466339482    0.2797742900237175
0.1138003110325572   0.2813333083910759    0.1346317069107142   1.0602391085556047   2.8031221033361131   0.1138003110302683   0.1138003110325572    0.2813333083910761
0.1145727482119135   0.2828910897730704    0.1363749086796516   1.0642642610330666   2.8103079179786183   0.1145727482085211   0.1145727482119135    0.2828910897730706
0.1153438982069694   0.2844475726711593    0.1381284300246248   1.0682959136405228   2.8174606176796817   0.1153438982028275   0.1153438982069694    0.2844475726711595
0.1161137012559385   0.2860026956380628    0.1398921615399449   1.0723342300012633   2.8245801266199804   0.1161137012514780   0.1161137012559385    0.2860026956380631
0.1168820978097328   0.2875563972801891    0.1416659916336322   1.0763793767447631   2.8316663696002151   0.1168820978054138   0.1168820978097327    0.2875563972801893
0.1176490285413662   0.2891086162600576    0.1434498065433492   1.0804315235652435   2.8387192720461516   0.1176490285376303   0.1176490285413662    0.2891086162600577
0.1184144343553232   0.2906592912987208    0.1452434903529017   1.0844908432816434   2.8457387600137265   0.1184144343525520   0.1184144343553232    0.2906592912987209
0.1191782563968899   0.2922083611781835    0.1470469250093003   1.0885575118990423   2.8527247601942038   0.1191782563953727   0.1191782563968899    0.2922083611781835
0.1199404360614490   0.2937557647438191    0.1488599903403777   1.0926317086715740   2.8596771999193913   0.1199404360613602   0.1199404360614490    0.2937557647438190
0.1207009150037331   0.2953014409067846    0.1506825640729579   1.0967136161668813   2.8665960071669105   0.1207009150051217   0.1207009150037331    0.2953014409067844
0.1214596351470389   0.2968453286464314    0.1525145218515704   1.1008034203321477   2.8734811105655305   0.1214596351498284   0.1214596351470389    0.2968453286464312
0.1222165386923978   0.2983873670127154    0.1543557372577060   1.1049013105617607   2.8803324394005556   0.1222165386963971   0.1222165386923978    0.2983873670127151
0.1229715681277028   0.2999274951286021    0.1562060818296050   1.1090074797666480   2.8871499236192770   0.1229715681326249   0.1229715681277028    0.2999274951286018
0.1237246662367909   0.3014656521924706    0.1580654250825761   1.1131221244453420   2.8939334938364780   0.1237246662422776   0.1237246662367909    0.3014656521924703
0.1244757761084778   0.3030017774805139    0.1599336345298369   1.1172454447568201   2.9006830813400106   0.1244757761141289   0.1244757761084778    0.3030017774805137
0.1252248411455449   0.3045358103491358    0.1618105757038714   1.1213776445951755   2.9073986180964240   0.1252248411509487   0.1252248411455449    0.3045358103491356
0.1259718050736768   0.3060676902373454    0.1636961121782970   1.1255189316661729   2.9140800367566619   0.1259718050784393   0.1259718050736768    0.3060676902373453
0.1267166119503474   0.3075973566691477    0.1655901055902353   1.1296695175657481   2.9207272706618208   0.1267166119541198   0.1267166119503474    0.3075973566691477
0.1274592061736541   0.3091247492559311    0.1674924156631801   1.1338296178605065   2.9273402538489757   0.1274592061761554   0.1274592061736540    0.3091247492559311
0.1281995324910979   0.3106498076988518    0.1694029002303546   1.1379994521702861   2.9339189210570664   0.1281995324921320   0.1281995324910979    0.3106498076988519
0.1289375360083086   0.3121724717912135    0.1713214152585519   1.1421792442528445   2.9404632077328547   0.1289375360077752   0.1289375360083086    0.3121724717912137
0.1296731621977129   0.3136926814208453    0.1732478148724512   1.1463692220907371   2.9469730500369469   0.1296731621956123   0.1296731621977128    0.3136926814208456
0.1304063569071450   0.3152103765724740    0.1751819513794025   1.1505696179804554   2.9534483848498834   0.1304063569035760   0.1304063569071449    0.3152103765724742
0.1311370663683983   0.3167254973300936    0.1771236752946714   1.1547806686238928   2.9598891497783009   0.1311370663635505   0.1311370663683983    0.3167254973300939
0.1318652372057154   0.3182379838793311    0.1790728353671386   1.1590026152222124   2.9662952831611626   0.1318652371998562   0.1318652372057154    0.3182379838793313
0.1325908164442173   0.3197477765098071    0.1810292786054420   1.1632357035721919   2.9726667240760598   0.1325908164376746   0.1325908164442173    0.3197477765098073
0.1333137515182682   0.3212548156174938    0.1829928503045602   1.1674801841651268   2.9790034123455889   0.1333137515114109   0.1333137515182682    0.3212548156174940
0.1340339902797769   0.3227590417070678    0.1849633940728214   1.1717363122883657   2.9853052885437963   0.1340339902729930   0.1340339902797769    0.3227590417070679
0.1347514810064309   0.3242603953942587    0.1869407518593362   1.1760043481295681   2.9915722940027054   0.1347514810001053   0.1347514810064309    0.3242603953942588
0.1354661724098644   0.3257588174081935    0.1889247639818413   1.1802845568837717   2.9978043708189137   0.1354661724043580   0.1354661724098644    0.3257588174081935
0.1361780136437570   0.3272542485937370    0.1909152691549491   1.1845772088633550   3.0040014618602693   0.1361780136393875   0.1361780136437570    0.3272542485937369
0.1368869543118634   0.3287466299138263    0.1929121045187909   1.1888825796109934   3.0101635107726246   0.1368869543088883   0.1368869543118634    0.3287466299138262
0.1375929444759711   0.3302359024518026    0.1949151056680494   1.1932009500157055   3.0162904619866717   0.1375929444745753   0.1375929444759711    0.3302359024518024
0.1382959346637864   0.3317220074137359    0.1969241066813666   1.1975326064320875   3.0223822607248541   0.1382959346640731   0.1382959346637864    0.3317220074137356
0.1389958758767466   0.3332048861307470    0.1989389401511225   1.2018778408028450   3.0284388530083621   0.1389958758787331   0.1389958758767466    0.3332048861307467
0.1396927195977574   0.3346844800613231    0.2009594372135724   1.2062369507847270   3.0344601856642091   0.1396927196013746   0.1396927195977574    0.3346844800613228
0.1403864177988547   0.3361607307936295    0.2029854275793365   1.2106102398779799   3.0404462063323967   0.1403864178039516   0.1403864177988547    0.3361607307936293
0.1410769229487882   0.3376335800478150    0.2050167395642283   1.2149980175594335   3.0463968634731575   0.1410769229551398   0.1410769229487882    0.3376335800478147
0.1417641880205274   0.3391029696783129    0.2070532001204163   1.2194005994193446   3.0523121063742855   0.1417641880278462   0.1417641880205274    0.3391029696783127
0.1424481664986878   0.3405688416761366    0.2090946348679080   1.2238183073021245   3.0581918851585597   0.1424481665066384   0.1424481664986878    0.3405688416761364
0.1431288123868760   0.3420311381711696    0.2111408681263458   1.2282514694510827   3.0640361507912477   0.1431288123950910   0.1431288123868760    0.3420311381711695
0.1438060802149534   0.3434898014344502    0.2131917229471058   1.2327004206573191   3.0698448550876996   0.1438060802230504   0.1438060802149534    0.3434898014344501
0.1444799250462160   0.3449447738804503    0.2152470211456893   1.2371655024129165   3.0756179507210408   0.1444799250538163   0.1444799250462160    0.3449447738804503
0.1451503024844908   0.3463959980693491    0.2173065833343978   1.2416470630685696   3.0813553912299461   0.1451503024912361   0.1451503024844908    0.3463959980693491
0.1458171686811465   0.3478434167093005    0.2193702289552804   1.2461454579958176   3.0870571310265107   0.1458171686867149   0.1458171686811465    0.3478434167093006
0.1464804803420172   0.3492869726586950    0.2214377763133436   1.2506610497540260   3.0927231254042189   0.1464804803461381   0.1464804803420172    0.3492869726586952
0.1471401947342398   0.3507266089284155    0.2235090426100145   1.2551942082622991   3.0983533305460011   0.1471401947367052   0.1471401947342398    0.3507266089284157
0.1477962696930012   0.3521622686840870    0.2255838439768458   1.2597453109764858   3.1039477035323944   0.1477962696936748   0.1477962696930012    0.3521622686840872
0.1484486636281975   0.3535938952483207    0.2276619955094523   1.2643147430714647   3.1095062023497970   0.1484486636270206   0.1484486636281975    0.3535938952483210
0.1490973355310007   0.3550214321029512    0.2297433113016691   1.2689028976288954   3.1150287858988222   0.1490973355279941   0.1490973355310007    0.3550214321029516
0.1497422449803351   0.3564448228912679    0.2318276044799211   1.2735101758306313   3.1205154140027562   0.1497422449755985   0.1497422449803351    0.3564448228912682
0.1503833521492600   0.3578640114202396    0.2339146872377921   1.2781369871579982   3.1259660474161159   0.1503833521429674   0.1503833521492600    0.3578640114202398
0.1510206178112585   0.3592789416627331    0.2360043708707838   1.2827837495971521   3.1313806478333079   0.1510206178036510   0.1510206178112585    0.3592789416627333
0.1516540033464328   0.3606895577597253    0.2380964658112547   1.2874508898507397   3.1367591778974004   0.1516540033378083   0.1516540033464328    0.3606895577597254
0.1522834707476015   0.3620958040225080    0.2401907816635259   1.2921388435560843   3.1421016012089908   0.1522834707383026   0.1522834707476015    0.3620958040225080
0.1529089826263025   0.3634976249348867    0.2422871272391456   1.2968480555101525   3.1474078823351945   0.1529089826167025   0.1529089826263025    0.3634976249348867
0.1535305022186961   0.3648949651553720    0.2443853105922990   1.3015789799015356   3.1526779868187291   0.1535305022091837   0.1535305022186961    0.3648949651553720
0.1541479933913712   0.3662877695193647    0.2464851390553552   1.3063320805497238   3.1579118811871223   0.1541479933823348   0.1541479933913712    0.3662877695193646
0.1547614206470507   0.3676759830413333    0.2485864192745384   1.3111078311519355   3.1631095329620260   0.1547614206388633   0.1547614206470507    0.3676759830413331
0.1553707491301972   0.3690595509169850    0.2506889572457129   1.3159067155377937   3.1682709106686464   0.1553707491232012   0.1553707491301972    0.3690595509169848
0.1559759446325170   0.3704384185254291    0.2527925583502717   1.3207292279321425   3.1733959838452912   0.1559759446270108   0.1559759446325170    0.3704384185254289
0.1565769735983618   0.3718125314313334    0.2548970273911155   1.3255758732263188   3.1784847230530340   0.1565769735945881   0.1565769735983618    0.3718125314313331
0.1571738031300280   0.3731818353870732    0.2570021686287147   1.3304471672582030   3.1835370998854962   0.1571738031281639   0.1571738031300280    0.3731818353870728
0.1577664009929513   0.3745462763348730    0.2591077858172404   1.3353436371013883   3.1885530869787559   0.1577664009931017   0.1577664009929513    0.3745462763348727
0.1583547356207965   0.3759058004089404    0.2612136822407524   1.3402658213638188   3.1935326580213719   0.1583547356229896   0.1583547356207965    0.3759058004089402
0.1589387761204433   0.3772603539375931    0.2633196607494387   1.3452142704962791   3.1984757877645382   0.1589387761246292   0.1589387761204433    0.3772603539375928
0.1595184922768636   0.3786098834453768    0.2654255237958884   1.3501895471111072   3.2033824520323639   0.1595184922829160   0.1595184922768636    0.3786098834453766
0.1600938545578933   0.3799543356551776    0.2675310734713912   1.3551922263115526   3.2082526277322780   0.1600938545656138   0.1600938545578933    0.3799543356551774
0.1606648341188958   0.3812936574903241    0.2696361115422518   1.3602228960321878   3.2130862928655670   0.1606648341280209   0.1606648341188958    0.3812936574903240
0.1612314028073166   0.3826277960766836    0.2717404394861079   1.3652821573908334   3.2178834265380436   0.1612314028175272   0.1612314028073166    0.3826277960766835
0.1617935331671293   0.3839566987447491    0.2738438585282393   1.3703706250524459   3.2226440089708488   0.1617935331780624   0.1617935331671293    0.3839566987447491
0.1623511984431710   0.3852803130317188    0.2759461696778601   1.3754889276054689   3.2273680215113894   0.1623511984544324   0.1623511984431710    0.3852803130317189
0.1629043725853673   0.3865985866835672    0.2780471737643794   1.3806377079511445   3.2320554466444085   0.1629043725965458   0.1629043725853673    0.3865985866835673
0.1634530302528458   0.3879114676571074    0.2801466714736220   1.3858176237063287   3.2367062680032030   0.1634530302635283   0.1634530302528458    0.3879114676571075
0.1639971468179379   0.3892189041220468    0.2822444633839982   1.3910293476203659   3.2413204703809759   0.1639971468277243   0.1639971468179379    0.3892189041220470
0.1645366983700677   0.3905208444630325    0.2843403500026094   1.3962735680066072   3.2458980397423307   0.1645366983785850   0.1645366983700677    0.3905208444630326
0.1650716617195277   0.3918172372816889    0.2864341318012808   1.4015509891891906   3.2504389632349153   0.1650716617264438   0.1650716617195277    0.3918172372816892
0.1656020144011409   0.3931080313986475    0.2885256092525099   1.4068623319657292   3.2549432292012090   0.1656020144061768   0.1656020144011409    0.3931080313986478
0.1661277346778080   0.3943931758555667    0.2906145828653187   1.4122083340865770   3.2594108271904583   0.1661277346807480   0.1661277346778080    0.3943931758555669
0.1666488015439405   0.3956726199171438    0.2927008532210004   1.4175897507513904   3.2638417479707655   0.1666488015446403   0.1666488015439405    0.3956726199171440
0.1671651947287770   0.3969463130731181    0.2947842210087487   1.4230073551237274   3.2682359835413277   0.1671651947271695   0.1671651947287770    0.3969463130731182
0.1676768946995848   0.3982142050402646    0.2968644870611596   1.4284619388644657   3.2725935271448341   0.1676768946956831   0.1676768946995848    0.3982142050402648
0.1681838826647439   0.3994762457643796    0.2989414523895947   1.4339543126848664   3.2769143732800154   0.1681838826586413   0.1681838826647439    0.3994762457643797
0.1686861405767148   0.4007323854222561    0.3010149182193950   1.4394853069201428   3.2811985177143619   0.1686861405685827   0.1686861405767148    0.4007323854222562
0.1691836511348882   0.4019825744236514    0.3030846860249365   1.4450557721244486   3.2854459574969903   0.1691836511249707   0.1691836511348882    0.4019825744236514
0.1696763977883168   0.4032267634132442    0.3051505575645136   1.4506665796882352   3.2896566909716909   0.1696763977769234   0.1696763977883168    0.4032267634132441
0.1701643647383294   0.4044649032725837    0.3072123349150448   1.4563186224789875   3.2938307177901258   0.1701643647258243   0.1701643647383294    0.4044649032725836
0.1706475369410251   0.4056969451220283    0.3092698205065847   1.4620128155063916   3.2979680389252080   0.1706475369278162   0.1706475369410251    0.4056969451220281
0.1711259001096493   0.4069228403226753    0.3113228171566372   1.4677500966130539   3.3020686566846464   0.1711259000961742   0.1711259001096493    0.4069228403226751
0.1715994407168497   0.4081425404782813    0.3133711281042558   1.4735314271919369   3.3061325747246681   0.1715994407035613   0.1715994407168497    0.4081425404782811
0.1720681459968122   0.4093559974371727    0.3154145570439237   1.4793577929317516   3.3101597980639168   0.1720681459841638   0.1720681459968122    0.4093559974371724
0.1725320039472771   0.4105631632941463    0.3174529081592015   1.4852302045916077   3.3141503330975310   0.1725320039357067   0.1725320039472771    0.4105631632941461
0.1729910033314340   0.4117639903923613    0.3194859861561347   1.4911496988062902   3.3181041876114046   0.1729910033213497   0.1729910033314340    0.4117639903923611
0.1734451336796967   0.4129584313252199    0.3215135962964084   1.4971173389236114   3.3220213707966346   0.1734451336714624   0.1734451336796967    0.4129584313252197
0.1738943852913560   0.4141464389382393    0.3235355444302433   1.5031342158753680   3.3259018932641573   0.1738943852852790   0.1738943852913560    0.4141464389382391
0.1743387492361118   0.4153279663309132    0.3255516370290186   1.5092014490835077   3.3297457670595736   0.1743387492324315   0.1743387492361118    0.4153279663309130
0.1747782173554833   0.4165029668585631    0.3275616812176165   1.5153201874032107   3.3335530056781719   0.1747782173543628   0.1747782173554833    0.4165029668585629
0.1752127822640974   0.4176713941341801    0.3295654848064771   1.5214916101046834   3.3373236240801458   0.1752127822656163   0.1752127822640974    0.4176713941341800
0.1756424373508546   0.4188332020302563    0.3315628563233534   1.5277169278955589   3.3410576387060180   0.1756424373550062   0.1756424373508546    0.4188332020302561
0.1760671767799734   0.4199883446806049    0.3335536050447592   1.5339973839859140   3.3447550674922595   0.1760671767866630   0.1760671767799734    0.4199883446806048
0.1764869954919114   0.4211367764821722    0.3355375410270990   1.5403342551980255   3.3484159298871243   0.1764869955009586   0.1764869954919114    0.4211367764821722
0.1769018892041647   0.4222784520968371    0.3375144751374731   1.5467288531231076   3.3520402468666921   0.1769018892153079   0.1769018892041647    0.4222784520968371
0.1773118544119438   0.4234133264532012    0.3394842190841455   1.5531825253274112   3.3556280409511232   0.1773118544248478   0.1773118544119438    0.4234133264532013
0.1777168883887273   0.4245413547483682    0.3414465854466706   1.5596966566102004   3.3591793362211337   0.1777168884029930   0.1777168883887273    0.4245413547483682
0.1781169891866921   0.4256624924497121    0.3434013877056646   1.5662726703162644   3.3626941583346923   0.1781169892018691   0.1781169891866921    0.4256624924497123
0.1785121556370216   0.4267766952966367    0.3453484402722206   1.5729120297058121   3.3661725345439391   0.1785121556526215   0.1785121556370216    0.4267766952966369
0.1789023873500895   0.4278839193023212    0.3472875585169484   1.5796162393847120   3.3696144937123358   0.1789023873656019   0.1789023873500895    0.4278839193023213
0.1792876847155221   0.4289841207554577    0.3492185587986427   1.5863868467982878   3.3730200663320486   0.1792876847304305   0.1792876847155221    0.4289841207554578
0.1796680489021361   0.4300772562219766    0.3511412584925619   1.5932254437920215   3.3763892845415651   0.1796680489159347   0.1796680489021361    0.4300772562219767
0.1800434818577545   0.4311632825467615    0.3530554760183168   1.6001336682427576   3.3797221821435568   0.1800434818699650   0.1800434818577545    0.4311632825467617
0.1804139863088987   0.4322421568553528    0.3549610308673548   1.6071132057642026   3.3830187946229815   0.1804139863190863   0.1804139863088987    0.4322421568553529
0.1807795657603581   0.4333138365556399    0.3568577436300383   1.6141657914907728   3.3862791591654373   0.1807795657681464   0.1807795657603581    0.4333138365556400
0.1811402244946368   0.4343782793395434    0.3587454360223051   1.6212932119440853   3.3895033146757720   0.1811402244997209   0.1811402244946368    0.4343782793395434
